date,imp_kwh,exp_kwh,batt_profit,min,max,mean,std,spread
2024-12-25,62.541999933066805,175.7300109871894,1.367957934154322,-0.046810000000000004,0.17623,0.029601284722222218,0.06047960578381229,0.22304000000000002
2024-12-26,142.11469335134043,64.9810000668,-0.0772767347064502,-0.04149,0.10964,-0.007712187499999999,0.03212002993573846,0.15113
2024-12-27,76.41533360002809,91.90999983047999,0.0,-0.181,0.09747,-0.005298784722222222,0.052578987054741004,0.27847
2024-12-28,21.916999833720013,69.98999969940003,0.0,-0.061799999999999994,0.1065,0.01468107638888889,0.0573188657660368,0.1683
2024-12-29,17.910999866640005,164.62000006440002,0.0,-0.14,0.11779,0.02268236111111111,0.06193064774081867,0.25779
2024-12-30,99.36499983324005,115.49399969939999,0.0,-0.07501000000000001,0.16,0.046358437499999995,0.06054120713171087,0.23501
2024-12-31,104.61566673359872,160.2970000667999,0.0,-0.14133,0.14696,0.03521034722222222,0.07272933372341,0.28829000000000005
2025-01-01,101.62833356702663,146.9789997009601,0.0,-0.389,0.13,-0.020966944444444444,0.12049979542699694,0.519
2025-01-02,100.52666616627872,163.52000013119994,0.0,-0.44283,0.08398,-0.010430381944444444,0.08544472842040166,0.52681
2025-01-03,22.469666600337337,169.67039381876967,4.604364193582138,-0.09001,0.22337,0.046220000000000004,0.07506576940182859,0.31338
2025-01-04,44.07098780981842,117.75400026828004,-0.15754055092115435,-0.039659999999999994,0.16,0.0702975,0.06681529868732128,0.19966
2025-01-05,22.419999866700014,75.02799966480002,0.0,-0.032,0.18061000000000002,0.07826916666666667,0.04888153120231534,0.21261000000000002
2025-01-06,107.69679586996047,15.80027037927512,3.0859489516352387,-0.021,0.23843999999999999,0.049585416666666667,0.046250346549224323,0.25944
2025-01-07,162.92199956629202,145.4909996922,0.0,-0.21219,0.06986,-0.018072430555555557,0.043049747501297565,0.28205
2025-01-08,78.9236666336399,133.82899943819987,0.0,-0.05963,0.17612,0.03865826388888889,0.060145057310860034,0.23575000000000002
2025-01-09,55.757333600150695,85.85352411349353,3.1046433570866836,-0.021,0.28508999999999995,0.10054895833333334,0.05599731778940854,0.30609
2025-01-10,110.14839667772415,103.61533316279998,0.08444471094647958,-0.02218,0.17612,0.102356875,0.051493076852325625,0.1983
2025-01-11,26.16300009983883,101.8430000334,0.0,-0.03446,0.21388,0.0929196875,0.05592487867937402,0.24833999999999998
2025-01-12,25.699999332730798,32.278000066919994,0.0,-0.02136,0.18311000000000002,0.09351770833333334,0.05294808735272548,0.20447
2025-01-13,106.31888236480587,103.65112762684288,0.14251419050560146,-0.05636,0.24222,0.09874177083333333,0.06575494089083385,0.29858
2025-01-14,49.95715695297987,125.43955648023811,1.5720670934340049,-0.03446,0.26962,0.10353506944444445,0.0678118646921504,0.30408
2025-01-15,194.37628017995797,10.347000400799999,-0.005155491179204974,-0.12306,0.21541,0.03615677083333333,0.06118738092945746,0.33847
2025-01-16,98.3103334337614,105.22999963391995,0.0,-0.048,0.22409,0.049368749999999996,0.07325866785475736,0.27209
2025-01-17,35.12766659974544,125.68599996300004,0.0,-0.16927,0.11178,0.0016744791666666668,0.05759782423427303,0.28105
2025-01-18,22.544999799214796,158.20699983791988,0.0,-0.05001,0.12368000000000001,0.003078541666666667,0.04964177652904789,0.17369
2025-01-19,26.23499983302,150.76998899023224,3.1080436490304044,-0.045219999999999996,0.30856,0.06232871527777777,0.0738799376619666,0.35378
2025-01-20,27.455666433215992,74.17390528328353,7.306717507863047,0.02004,0.33642,0.1401954513888889,0.05535144628704216,0.31638
2025-01-21,121.66328644063222,86.1453678664334,-0.15783165019545747,0.00863,0.24,0.12458670138888889,0.04722685827725351,0.23137
2025-01-22,180.0124586405818,85.23400006547998,-0.15016567760535698,-1.0,0.099,-0.0143359375,0.08993156350303606,1.099
2025-01-23,60.75866720018949,44.51899953240002,0.0,-0.03141,0.13938,0.05505503472222222,0.04524734508159112,0.17079
2025-01-24,77.22133353399734,113.5799998998,0.0,-0.12290999999999999,0.17872,0.034534375,0.07922968362648092,0.30162999999999995
2025-01-25,28.096999332241214,123.9129994678799,0.0,-0.08486,0.14779,0.027205416666666666,0.06807695873514898,0.23265000000000002
2025-01-26,17.5079996990388,138.45699946560003,0.0,-0.061369999999999994,0.17023,0.029702743055555553,0.05831006496073119,0.23159999999999997
2025-01-27,47.095874494102745,100.17181998566682,5.873892617881956,-0.06251,0.47949,0.03707489583333333,0.08489906642261517,0.542
2025-01-28,131.64559990014214,112.26400047600002,0.0,-0.06631000000000001,0.09326000000000001,0.011309652777777778,0.04744756861866861,0.15957000000000002
2025-01-29,141.40433340002534,143.32200019787996,0.0,-0.11514,0.13618,0.007510833333333334,0.050976843899336106,0.25132
2025-01-30,59.80633309952127,111.74600023860002,0.0,-0.07501000000000001,0.16,0.034670868055555554,0.05984133055671357,0.23501
2025-01-31,74.6056668670787,134.35000026372006,0.0,-0.04398,0.13835,0.03369565972222222,0.05096373235538313,0.18233
2025-02-01,24.9393334340052,159.94125093905078,13.251915444842854,-0.05928,0.55332,0.07146934027777778,0.10831760771626696,0.6126
2025-02-02,59.69537681859914,118.9665364168418,3.911533257788019,-0.0335,0.38425,0.07759875,0.0937875742486683,0.41774999999999995
2025-02-03,43.84166663451799,53.48114720523176,194.35658665668845,-0.02,11.34681,0.27701555555555557,1.0721391744507915,11.36681
2025-02-04,172.10759606407237,14.197123130931338,-0.29397994348778556,-0.03541,0.44338,0.1021196875,0.056831535237603606,0.47879
2025-02-05,111.66502630481692,125.72852631559412,0.024620743903143595,-0.07573,0.2995,0.03303201388888889,0.07616949159334502,0.37523
2025-02-06,85.54398758011224,107.5384676494193,1.0479317776599348,-0.046729999999999994,0.34018,0.13167447916666666,0.09633310073535867,0.38691
2025-02-07,117.0466132342817,11.237558892888337,0.3853478656453704,-0.06394,0.30765,0.08970166666666667,0.07103209926107737,0.37159
2025-02-08,40.08399976618677,10.664000033520004,0.0,-0.10945999999999999,0.08075,-0.0014974652777777772,0.03516478140190959,0.19021
2025-02-09,22.821000100080003,148.7200004675999,0.0,-0.083,0.033,-0.023851666666666667,0.01882309020162938,0.116
2025-02-10,63.761500066305466,93.16666697030003,0.021893521437593873,-0.07604000000000001,0.13085,0.013521493055555556,0.055350576630267254,0.20689000000000002
2025-02-11,145.17343288286332,151.34232156411156,15.114576383819685,0.009,0.34389,0.09797194444444444,0.060324698246287285,0.33488999999999997
2025-02-12,48.34837518591829,62.48035378944179,9.7914573414349,0.02027,0.9,0.15116510416666668,0.08730083132373309,0.87973
2025-02-13,200.47354495547918,33.691119738989904,0.21867821250307773,-0.029,0.50631,0.06503458333333333,0.0737300884441763,0.5353100000000001
2025-02-14,68.24099558178943,94.54700013239996,0.0,-0.06394,0.19159,0.053796631944444444,0.05843058825068002,0.25553000000000003
2025-02-15,33.471000300348,79.91699989860004,0.0,-0.10661,0.1047,-0.009752916666666667,0.0494058137669255,0.21131
2025-02-16,37.144999632852,126.80700000000003,0.0,-0.055060000000000005,0.17025,0.028124305555555555,0.06475512675709864,0.22531
2025-02-17,115.69264288909953,129.03504320409718,0.13750903019188299,-0.03376,0.23486,0.06636503472222223,0.07088632930423719,0.26862
2025-02-18,138.1028333049977,84.4590220486512,0.058606404747842525,-0.05947,0.21872999999999998,0.05041253472222222,0.0721961394445413,0.2782
2025-02-19,168.63033286586634,52.99500050100001,0.0,-0.06631000000000001,0.14438,0.02418263888888889,0.05224655744104652,0.21069000000000002
2025-02-20,146.6336661661719,75.18300050339997,0.0,-0.10341,0.08595,0.016351944444444443,0.053237106950741686,0.18936
2025-02-21,116.8103332994601,93.75025790107722,1.8887110168335675,-0.03903,0.23135,0.050012569444444446,0.07005978322923619,0.27038
2025-02-22,82.67091684951791,97.58694225555803,9.307720594624765,-0.03505,0.31631,0.06284993055555556,0.08616777016972778,0.35136
2025-02-23,145.33162575228755,93.43274898549423,12.125775700134353,-0.35517000000000004,0.36407,0.05184520833333334,0.09084049512174298,0.7192400000000001
2025-02-24,106.96044532298497,82.04321064084624,0.3625560972535753,-0.03263,0.24214,0.05888072916666667,0.05350285548883812,0.27477
2025-02-25,164.3988250805763,100.43111978886539,-0.025090612107344964,-0.019989999999999997,0.22337,0.08045743055555556,0.05195673385306363,0.24336000000000002
2025-02-26,138.98266693362675,64.26399986700001,0.0,-0.031760000000000004,0.21635,0.09313864583333334,0.06852005849333376,0.24811
2025-02-27,121.22014929879428,80.3894004462519,1.175924596054084,-0.029,0.28644,0.12062996527777778,0.06457799375175938,0.31544
2025-02-28,128.05682867933112,71.04099976680003,-0.002708473204878188,-0.02725,0.18924000000000002,0.08695243055555556,0.056857810354013764,0.21649000000000002
2025-03-01,73.18432753783857,90.83292868377876,0.032391526736882795,-0.02298,0.23667,0.07021194444444444,0.06031429884930536,0.25965
2025-03-02,66.61500000015843,27.58299976619999,0.0,-0.06631000000000001,0.0963,0.023853923611111112,0.043910991975346585,0.16261
2025-03-03,88.66699989304796,114.34699992940008,0.04281094267355771,-0.16994,0.14955000000000002,0.012295763888888887,0.05950955229245627,0.31949000000000005
2025-03-04,73.52569947274637,112.34735116339284,3.430671793128649,-0.09972,0.29289,0.05765052083333333,0.07467406709789103,0.39261
2025-03-05,133.772057590292,100.00586374011486,4.5027638769168945,-0.02845,0.29701,0.057553749999999994,0.06219982399534793,0.32545999999999997
2025-03-06,172.12033697370484,15.471000100200008,-0.15980196672448185,-0.0815,0.08947,-0.0009821874999999998,0.025144979238656304,0.17097
2025-03-07,97.28266680001221,111.93311855006927,2.482511839629089,-0.03032,0.29342,0.04055107638888889,0.0613063722343583,0.32374
2025-03-08,46.53120649738672,114.2939996994,0.008260091557608736,-0.0441,0.17047,0.04442975694444445,0.04975800411801415,0.21457
2025-03-09,25.642665966103998,111.87451872324024,8.514784468292909,-0.026,0.52519,0.07701319444444445,0.08812669740003887,0.5511900000000001
2025-03-10,56.53000010006799,102.1299907298202,0.0,0.01242,0.1598,0.08839878472222222,0.03353222900645953,0.14738
2025-03-11,98.60558068008315,65.82798172870012,0.7819428887430309,-0.026,0.26226,0.09908854166666667,0.04740857434273683,0.28826
2025-03-12,127.5942712963327,43.90973829627265,0.14768519694580393,0.0096,0.28329000000000004,0.08976583333333334,0.04293932245091388,0.27369000000000004
2025-03-13,157.39842507571797,51.937527920141996,0.26010813657808096,-0.018920000000000003,0.2737,0.10478381944444444,0.06283925047289438,0.29262
2025-03-14,100.9584276837714,93.51975501496011,1.5627260451845861,-0.026,0.46198,0.1079567361111111,0.05792331817080391,0.48798
2025-03-15,39.70534790467129,48.146999899800036,-0.08153676338037642,-0.022449999999999998,0.19125999999999999,0.0847820138888889,0.05337945941295509,0.21370999999999998
2025-03-16,36.45099916574397,1.66300006704,0.0,-0.11023999999999999,0.14561000000000002,0.01358826388888889,0.04641166604860757,0.25585
2025-03-17,121.48200006644001,94.47500043299996,0.0,-0.03,0.16635,0.04318427083333334,0.0509343997873385,0.19635
2025-03-18,59.25533319948134,102.47800006679999,0.0,-0.01952,0.20521999999999999,0.08911829861111112,0.04587059253448255,0.22474
2025-03-19,97.33466653314673,77.41127799300745,1.699110339855,-0.020730000000000002,0.34520999999999996,0.10792107638888888,0.06879870924884955,0.36594
2025-03-20,288.9554518126277,0.8912449872252959,0.10792041660426324,-0.0025099999999999996,0.2471,0.0731392013888889,0.05736552066079447,0.24961
2025-03-21,60.531333500731684,9.347999599199996,0.0,-0.02191,0.22033000000000003,0.11195434027777777,0.05318665738981844,0.24224
2025-03-22,33.09700026693477,127.11900070139997,0.0,-0.11752,0.20513,0.07432684027777778,0.07791493585541985,0.32265
2025-03-23,23.96700020079601,136.83099956580003,0.0,-0.044,0.14877,0.0548175,0.057307031030885844,0.19277
2025-03-24,76.79366669993466,50.48099989979998,0.0,-0.0434,0.17840999999999999,0.06204635416666667,0.0491328653063518,0.22180999999999998
2025-03-25,94.10933319958822,83.33099919839998,0.0,-0.021,0.1595,0.06436690972222221,0.04110985198389994,0.1805
2025-03-26,127.5309997329201,55.28800056780001,0.0,-0.02857,0.20915,0.05744930555555556,0.04878496694897855,0.23772000000000001
2025-03-27,127.26633336685346,85.48699983300004,0.0,-0.0269,0.16519999999999999,0.050495659722222225,0.05901758418866099,0.1921
2025-03-28,111.35799999972667,60.14124054781931,3.766882770752652,-0.0101,0.22491999999999998,0.10917847222222223,0.05021262262448054,0.23501999999999998
2025-03-29,95.89655555780953,21.474656472560845,4.130310363513747,-0.0434,0.23346,0.05913489583333334,0.0654127371265438,0.27686
2025-03-30,24.43199969962802,59.24099949899998,0.0,-0.04111,0.07379999999999999,-0.008275868055555557,0.0181252894517785,0.11490999999999998
2025-03-31,93.05750360513038,66.42799999919988,0.1289019267482646,-0.0721,0.09597,-0.005265069444444445,0.03305417326193478,0.16807
2025-04-01,102.71236643259671,85.31400010020002,0.0,-0.027239999999999997,0.17259,0.04629333333333333,0.0624353980440572,0.19982999999999998
2025-04-02,165.77951202933772,115.86496097966999,19.10477270505908,-0.02019,0.29995,0.10771895833333334,0.07120554895789702,0.32014
2025-04-03,181.53862782880938,63.146294924925535,0.3310526403282314,-0.04229,0.23901,0.06547170138888889,0.0668022617830052,0.2813
2025-04-04,65.46538925402561,28.448128108379272,4.494423683454571,-0.02373,0.28249,0.08310684027777777,0.05793630634084637,0.30622000000000005
2025-04-05,41.482790170295665,83.6973846177834,0.2340887373529965,-0.05001,0.25577,0.05026902777777778,0.07759147203687658,0.30578
2025-04-06,44.81720533091812,37.02099996659998,0.0,-0.05947,0.16636,0.0473552,0.06714876960768593,0.22583
2025-04-07,61.47466723038134,75.36539729081112,11.208098448207247,-0.0254,0.29929,0.09811583333333333,0.09192915406576624,0.32469
2025-04-08,163.32470625429073,25.355242210872685,5.1114309421643345,0.0,0.49997,0.13333125,0.07682526988696868,0.49997
2025-04-09,94.38143368052344,71.97143636360927,12.816597460033126,0.01886,0.9839600000000001,0.14415305555555558,0.09787157078708504,0.9651000000000001
2025-04-10,179.9658402122971,58.30094183518941,0.5090838142773055,-0.03028,0.32533,0.07713527777777779,0.06734397621411103,0.35561
2025-04-11,85.94690935538515,47.48799996669999,-0.09722636777948157,1e-05,0.20501,0.09696972222222222,0.04176223610371577,0.205
2025-04-12,43.59266686674797,72.68426796904457,0.5697835978797436,-0.0177,0.29356,0.08339850694444445,0.07939715089057049,0.31126
2025-04-13,51.235334613504605,76.803999666,-0.00744084475726973,-0.048,0.22812000000000002,0.03988618055555556,0.07955762122804794,0.27612000000000003
2025-04-14,68.49800000054145,40.22689011179685,0.06302607213648839,-0.019989999999999997,0.267,0.07717975694444444,0.04783523372635494,0.28699
2025-04-15,125.30770758093186,63.94676937260294,0.6813695413834844,-0.02283,0.26533,0.08717454861111111,0.0594236735501328,0.28816
2025-04-16,140.00829942919356,63.36565309938471,6.034177192057594,-0.024,0.28732,0.09446979166666666,0.0643057046306163,0.31132000000000004
2025-04-17,119.67465219299203,44.057572981231075,5.945143103955297,2e-05,0.27719,0.12434565972222221,0.06869907812665138,0.27716999999999997
2025-04-18,155.5461544855469,69.62699999988003,0.8489851573859376,-0.03028,0.21116,0.07513895833333334,0.07305749919861107,0.24144
2025-04-19,33.199999432573215,47.72100030059997,0.0,-0.02665,0.14493,0.0324596875,0.0504785987036061,0.17158
2025-04-20,28.314999966480002,44.411999899919984,0.0,-0.06251,0.06825,0.001327326388888889,0.028811051574472203,0.13076
2025-04-21,85.12466643311987,72.86600023379995,0.0,-0.05021,0.09295,0.029221562500000003,0.04017950874061549,0.14316
2025-04-22,96.65599953237489,16.747000167000007,0.0,-0.02501,0.12658,0.04328680555555556,0.03664317805231836,0.15159
2025-04-23,140.68633356714645,59.76300030060002,0.0,-0.020829999999999998,0.17023,0.04355725694444444,0.05310021179288675,0.19105999999999998
2025-04-24,179.85500090153454,38.907999865799994,0.0,-0.05947,0.15722,0.05532197916666667,0.05783502227882858,0.21669
2025-04-25,77.28899986663995,19.11499983299999,0.0,1e-05,0.1509,0.08490795138888889,0.03908596511930765,0.15089
2025-04-26,64.97399989993205,7.7330002337999995,0.0,0.022949999999999998,0.14523,0.09794423611111111,0.0325707520852759,0.12228
2025-04-27,35.897999799216024,7.7309998998,0.0,-0.02299,0.17023,0.08073048611111111,0.046523876666839624,0.19322
2025-04-28,54.448666132572,31.1018063749913,1.8238911590276365,0.03605,0.22408,0.10684809027777778,0.03893021298554424,0.18803
2025-04-29,163.4395995271165,4.907333233100001,-0.05393178792461485,-0.01815,0.18896000000000002,0.08131420138888888,0.04681410748895227,0.20711000000000002
2025-04-30,154.30269957273535,37.64000023379999,-0.03129690797562303,-0.048,0.22412,0.05546246527777778,0.058152954097000505,0.27212000000000003
2025-05-01,153.3444379784976,52.64122562210359,1.7676233943558113,-0.02233,0.25958,0.0855028125,0.0643590070102972,0.28191
2025-05-02,172.9831853068571,113.6929219627034,20.203322681539152,0.0,0.30151,0.10410034722222222,0.06785411045106625,0.30151
2025-05-03,134.75446457660402,39.17699979960002,-0.4496603994210239,-0.02861,0.11778,0.011871041666666667,0.035623688478211825,0.14639
2025-05-04,35.597000433826814,41.22200013360001,0.0,-0.05011,0.09304000000000001,-0.008591041666666667,0.02154704501171643,0.14315
2025-05-05,126.43399302600554,25.556999899799987,-1.0465972569897394e-06,-0.05947,0.11127,-0.009303194444444446,0.027503189999402693,0.17074
2025-05-06,115.80647241264451,26.50099983299999,0.0,-0.05021,0.08748,-0.0034833333333333335,0.02318923159617209,0.13769
2025-05-07,190.65566650005053,3.9160000668,0.0,-0.044,0.10448,0.006818784722222222,0.03162447562880213,0.14848
2025-05-08,46.22366643250651,71.85827245278018,12.95758811838665,-0.01614,0.28185000000000004,0.07689708333333334,0.06483373464147328,0.29799000000000003
2025-05-09,143.87999949846582,15.23411149515469,3.6931543723295475,2e-05,0.28267000000000003,0.10383652777777778,0.05009397797157507,0.28265
2025-05-10,150.1156858125895,19.21826997703,0.5961445928274314,-0.0195,0.19036,0.08789975694444445,0.06009087543954195,0.20986
2025-05-11,33.29755919691477,24.65900023379999,0.0,-0.0195,0.18580000000000002,0.07267642361111111,0.05222115693962181,0.2053
2025-05-12,81.2333337342534,13.192999933200005,0.0,0.02001,0.22945,0.11707836805555555,0.04484629946134085,0.20944
2025-05-13,155.77901409271524,20.349656555431594,5.910532501846882,-0.05947,0.2995,0.10960829861111111,0.0631057041510379,0.35897
2025-05-14,169.9319006623271,11.752770550111336,3.254176035905554,-0.02001,0.29489,0.11495305555555554,0.05278492456198383,0.31489999999999996
2025-05-15,149.9164995889402,8.048897124358913,2.272709106618775,0.08255,0.28637999999999997,0.13866642361111112,0.03852061226661438,0.20382999999999996
2025-05-16,168.61490894367262,16.59911828439121,4.734986872283656,-0.0169,0.29092,0.13948229166666667,0.04146435181435998,0.30782
2025-05-17,95.87366320863276,0.5189998998,-0.7701569599277833,-0.06295,0.22455,0.08740864583333334,0.05085641276246062,0.2875
2025-05-18,38.456823031860715,17.073292735988925,1.7914879203498555,-0.05011,0.29672000000000004,0.042253437500000005,0.06351122585336216,0.34683
2025-05-19,117.41675385815289,12.302684406252613,3.7314276008422276,0.0,0.3604,0.09879180555555556,0.07125212318766028,0.3604
2025-05-20,208.78913119932383,14.396016692775207,8.738739203976621,-0.01391,0.9040900000000001,0.12941788194444445,0.10716163990080554,0.918
2025-05-21,175.81866666784794,13.321312169073618,7.670334943118226,0.08023999999999999,0.66423,0.17859333333333333,0.08981403235776896,0.58399
2025-05-22,163.9386664995227,0.10503221201218843,0.029328144560163378,0.06085,0.27923000000000003,0.1360448611111111,0.03252798606327417,0.21838000000000002
2025-05-23,161.2684328861212,0.0,0.0,0.06861,0.23945,0.13207159722222223,0.028706184528644797,0.17084
2025-05-24,156.7353263417206,0.8199999665999997,-0.9753849607310868,-0.02813,0.082,0.008390902777777778,0.026334301419211822,0.11013
2025-05-25,43.39500020028115,2.7900001002000003,0.0,-0.044,0.12353,0.018465104166666666,0.03723274139846352,0.16753
2025-05-26,138.10000046870394,0.0,0.047699506708055575,-0.05021,0.11078,-0.0034430555555555555,0.02835371154849573,0.16099
2025-05-27,141.18266641184147,0.39700006680000005,0.0,-0.02,0.15512,0.03272642361111111,0.045313124757824695,0.17512
2025-05-28,157.46933333320115,4.023628237088417,0.5746770031924402,-0.01643,0.22337,0.07298576388888889,0.05724798042576764,0.2398
2025-05-29,159.52669828575063,11.776167356279432,2.9367188785710217,-0.04491,0.27082,0.09599656250000001,0.04808850414599695,0.31573
2025-05-30,166.25689997975212,2.8377616332513242,0.6241863099608936,0.06484999999999999,0.22797,0.11639388888888888,0.036418179375210864,0.16312000000000001
2025-05-31,70.47866666659202,11.910446453044091,3.1938638194757423,0.05018,0.27438999999999997,0.12513663194444444,0.04477407387544864,0.22420999999999996
2025-06-01,85.05997275458972,0.7230000001200003,-0.395995980872833,-0.01495,0.21212,0.06807354166666667,0.05794587406546563,0.22707
2025-06-02,90.3493329659092,1.3829996994,0.0,-0.02,0.2359,0.1115096875,0.056491934340634875,0.2559
2025-06-03,172.72035250052807,0.819405847816983,-0.07304770081851666,0.00868,0.24974000000000002,0.11037277777777778,0.051874799108054086,0.24106000000000002
2025-06-04,177.74143151947254,47.35677516543748,13.739721884347151,0.04119,0.29929,0.13163302083333334,0.06315750754924006,0.2581
2025-06-05,284.7945184667653,10.422291503697938,2.839710914981863,-0.02,0.40198,0.11640548611111111,0.060865536489601836,0.42198
2025-06-06,195.4899996686377,0.0,0.0,1e-05,0.18822999999999998,0.06865437499999999,0.05057897487355374,0.18821999999999997
2025-06-07,84.2116658994719,2.4517327790550043,0.19420723078571187,-0.01366,0.29083,0.06384909722222222,0.06367250073934323,0.30449
2025-06-08,96.36662867552478,0.0,-0.01898052291024802,-0.01366,0.21343,0.062390625,0.04417434157928576,0.22709000000000001
2025-06-09,71.16066619945984,5.5369249717056634,0.27171253034472387,0.02001,0.29929,0.1120064236111111,0.05238198938474513,0.27928
2025-06-10,168.35033339949064,22.55888377985372,6.89492310470329,0.11955,0.33299,0.1915545138888889,0.05320545093802863,0.21344000000000002
2025-06-11,188.16733353355383,41.3399214108848,337.22451838851305,0.14496,10.48613,0.6038360416666667,1.4483893403595605,10.34117
2025-06-12,199.2979990964243,45.98042963338073,534.9072936909992,0.11386,17.5,1.786179861111111,3.9382364965106857,17.38614
2025-06-13,223.7643039056396,0.0,-0.6635335958141422,0.08885,1.0055800000000001,0.2540943402777778,0.14284008180338637,0.9167300000000002
2025-06-14,298.44028150761096,1.0800003006,-4.307122850161826,-0.01748,0.23131000000000002,0.08519440972222223,0.05616485848437812,0.24879
2025-06-15,48.854999999254815,0.964000167,0.0,0.02001,0.30872000000000005,0.1355178472222222,0.04609165410275267,0.28871
2025-06-16,113.32366679825073,0.2930000334,0.0,-0.02,0.25307,0.06861534722222223,0.07375238181626675,0.27307000000000003
2025-06-17,194.91433276578567,0.025000066800000054,0.0,-0.013519999999999999,0.31842000000000004,0.1181373263888889,0.10141737336204366,0.33194
2025-06-18,152.7280000682202,32.24945885382409,91.13312511839204,0.12001,3.7589200000000003,0.3167277083333333,0.43045980121774025,3.63891
2025-06-19,169.43399963279865,0.4822187493614821,0.14259657718222435,0.09046,0.29822000000000004,0.16249725694444445,0.05147905535104726,0.20776000000000006
2025-06-20,213.17844349820314,0.1587433139505237,-1.0717773524007452,0.019190000000000002,0.29929,0.13844711805555557,0.05673793347005964,0.2801
2025-06-21,162.23848925111966,0.08042932302834445,-1.75406501320738,0.019190000000000002,0.29938,0.10229284722222222,0.04922259873989066,0.28019
2025-06-22,72.63900080049477,0.0,0.0,-0.02199,0.17232,0.039548159722222226,0.04952003731024291,0.19431
2025-06-23,94.12299966613192,0.0,0.0,-0.05988,0.12164,0.010973541666666666,0.03134684808675136,0.18152000000000001
2025-06-24,216.66954223927166,11.96778852711031,4.038710615499975,-0.019989999999999997,0.3795,0.037942500000000004,0.0738745127176369,0.39949
2025-06-25,244.17466663195714,5.571435665680167,1.4890413219885277,-0.01366,0.29539,0.08660479166666667,0.08658043933370729,0.30905
2025-06-26,61.583999833074046,114.59915110806024,1390.9525135299655,0.17179,15.97434,2.048727951388889,3.9131356197871554,15.80255
2025-06-27,171.42776648015194,1.5635033769501117,3.7060064737011045,0.15944999999999998,3.70912,0.3154995138888889,0.37741043865074836,3.54967
2025-06-28,86.13599939845209,0.0,0.0,0.05551,0.31005,0.19236159722222224,0.05440118372947609,0.25454
2025-06-29,40.44799993342679,0.0,0.0,0.09774,0.28031,0.18824440972222223,0.038774427773053094,0.18257
2025-06-30,133.63250869845552,0.0,-1.878388085397263,0.051789999999999996,0.38872,0.21024208333333333,0.06383933880390574,0.33693
2025-07-01,231.125922144317,0.0,-6.978254286340319,0.07972,0.38872,0.1924707986111111,0.056058526550486244,0.309
2025-07-02,332.973935210971,0.0,-10.690822303324104,0.07297,0.29522000000000004,0.17617284722222223,0.05066101320997143,0.22225000000000006
2025-07-03,199.63964510687873,0.8583372952872743,0.12868170238122406,0.00895,0.36007,0.1848871875,0.07751269582470666,0.35112
2025-07-04,230.28059638133263,0.0,-0.2401276590544712,-0.019989999999999997,0.27638,0.10835340277777777,0.08275393329737044,0.29637
2025-07-05,97.72299986896924,0.0,0.0,-0.03404,0.16078,0.020703368055555556,0.036964973025513694,0.19482
2025-07-06,65.23699973354401,1.9149999666000004,0.0,0.00895,0.27082,0.09106666666666667,0.06751947199332829,0.26187
2025-07-07,113.5609754505293,0.09614466471310773,0.0029369539094080306,-2.9999999999999997e-05,0.2862,0.10525715277777778,0.063051938196474,0.28623
2025-07-08,244.0156666323183,0.0,0.0,-0.05058,0.20501,0.026106458333333332,0.04552664558797442,0.25559
2025-07-09,181.26765471559514,23.764371037641197,8.21059989507636,-0.039509999999999997,0.36379,0.05336916666666666,0.07851412361903749,0.4033
2025-07-10,193.96168320405985,0.3350000333999999,-0.05547523433434211,-0.0165,0.16369999999999998,0.04900677083333333,0.04462743298970304,0.18019999999999997
2025-07-11,160.65366706711873,0.41100010019999994,0.0,-0.005059999999999999,0.17618,0.061741215277777775,0.051537255590969944,0.18124
2025-07-12,108.3732857899004,3.1065238927483465,0.6250356132877286,-0.01719,0.28324,0.0794971875,0.06606760679540345,0.30043
2025-07-13,39.27099976669202,5.99899993332,0.0,-0.020989999999999998,0.10662,0.004339548611111111,0.02748010194543366,0.12761
2025-07-14,117.89483929511842,0.9839186993767437,0.21350860547485162,1e-05,0.22336,0.09011604166666667,0.06341503934900533,0.22335
2025-07-15,189.8846442397483,2.0689835431746335,0.4217884289302335,1e-05,0.24889,0.09980704861111112,0.055180793267353034,0.24888
2025-07-16,197.04487610529503,10.72208816105775,2.6000957429778415,0.0,0.26905,0.08824059027777778,0.07383790936862379,0.26905
2025-07-17,173.967833434796,29.400959814522018,7.739966147864078,-0.014,0.29929,0.08716315972222222,0.08588206607062832,0.31329
2025-07-18,269.35807225593936,29.670138534206437,7.724940135632197,0.0,0.3003,0.11217281250000001,0.07555062288883888,0.3003
2025-07-19,91.82900033447885,0.6749999999999998,0.0,-0.020989999999999998,0.20761000000000002,0.04092902777777777,0.06828752362893276,0.22860000000000003
2025-07-20,44.52026561547435,14.078406271470877,1.8799856765129814,-0.013789999999999998,0.29718,0.07773965277777778,0.05827552307893014,0.31097
2025-07-21,114.70099989953606,0.5290000668,0.0,-0.15763,0.19919,0.011875416666666666,0.037496204525695034,0.35682
2025-07-22,259.71195068882173,8.013055526398055,2.955079363239335,-0.06487000000000001,0.3347,0.01071142361111111,0.04507226644507558,0.39957
2025-07-23,125.24400013789183,22.210334669145812,5.713344147143958,-0.014,0.28854,0.0708279513888889,0.08121209219988086,0.30254000000000003
2025-07-24,256.8426400970614,14.315608080724568,3.2752996958968237,-0.020649999999999998,0.26921,0.06280100694444445,0.07183345291379993,0.28986
